user,item,rating
5538,194,5
5538,79496,5
5538,120005,5
5538,84071,5
5538,63996,5
5538,1412,5
5538,91122,5
5538,116679,5
5538,81627,5
5538,33408,3
5538,9683,5
5538,88317,5
5538,76563,4
1832,109107,5
8821,13151,5
8821,124579,5
8821,27216,5
8821,48036,5
8821,70182,5
674,15120,4
674,40849,5
674,60591,5
674,79919,5
674,56353,4
674,41569,5
674,109516,5
674,65369,4
674,62701,5
674,53953,5
674,7854,5
674,36454,5
674,107733,5
4167,46544,5
4167,54914,5
4426,6807,5
4426,20823,5
4426,7257,5
4426,122482,5
4426,77961,5
4426,83279,5
5665,84285,5
5665,65481,5
5665,81669,5
5665,62807,5
5665,119325,5
6698,48465,5
6698,100980,5
6698,92410,4
6698,62494,5
6698,122438,5
6698,65447,5
6698,34308,5
6698,92625,5
6698,26763,5
7078,34818,5
7078,99744,4
7078,52645,5
7078,56311,5
7078,90334,5
9101,85810,5
9101,44259,5
256,38467,5
256,3415,5
256,8699,5
256,8586,5
256,5798,5
256,131996,5
256,95067,5
256,30296,5
256,27071,5
256,128090,5
256,62807,5
256,23824,5
256,11881,5
256,9911,5
8864,53270,5
5052,53708,5
5052,84285,5
5052,72069,5
5052,53270,5
5052,36488,5
5052,76244,4
5052,113620,5
5052,27216,5
1395,35289,5
1395,85213,5
1395,113724,5
1395,40849,5
1395,53789,5
1395,66651,5
1395,15938,4
1395,59546,5
1395,78210,4
1701,20231,5
1701,56789,5
1701,100980,5
1701,32241,5
1701,73545,4
1701,19452,5
1701,32692,5
1701,95067,5
1701,15171,5
1701,10890,5
1701,70567,5
4293,90422,5
4293,7583,5
4293,2315,5
4293,36454,5
7995,7583,5
7995,72126,5
7995,65369,3
7995,87960,5
7995,9077,5
8507,113724,5
8507,109421,5
8507,127590,5
8507,132923,5
8507,27474,5
8507,80392,5
8507,41706,5
8507,54914,5
8507,35416,5
5540,107128,5
5540,79496,5
5540,124392,5
5540,6807,3
5540,120005,5
5540,84071,5
5540,49022,5
5540,63996,5
5540,1412,5
5540,48918,5
5540,129060,4
5540,75337,4
5540,91122,5
5540,33408,5
5540,116679,5
5540,81627,5
5540,54914,5
5540,9683,5
5540,42309,5
5540,30296,5
5540,92673,5
5540,70567,5
4476,99744,4
4476,20726,5
4476,44259,5
4476,133397,2
1418,34818,4
1418,38467,5
1418,128090,5
1418,23598,5
1418,64478,5
1418,17093,4
1418,34308,5
1418,9521,5
1418,133397,3
1418,53471,5
1418,15171,5
1418,36454,5
1418,24537,5
1418,9077,5
6987,38135,5
6987,36454,5
4794,86662,5
4794,108999,5
3384,38835,5
3384,113603,5
3384,60710,5
3384,26742,5
3384,82888,5
3384,76244,5
3384,34527,5
3384,9800,5
3384,94111,4
3384,28069,3
5276,111726,4
5276,55252,3
5276,99744,4
5276,74880,5
1939,7659,4
1939,87960,5
3451,84285,5
3451,69925,5
3451,7499,5
3451,51803,5
3451,75337,5
3451,120202,5
3451,90422,5
3451,16451,5
3451,132241,5
10325,6807,5
10325,41508,5
4968,17093,4
4968,23896,4
4968,87960,5
4968,84103,5
4968,61787,3
4968,133332,5
4968,42309,5
4968,2315,5
4968,50172,5
3015,27205,4
3015,88524,5
3015,90422,3
3015,31988,4
3015,107746,5
3015,99744,4
3015,112712,5
3015,16232,5
3015,9077,5
7,78210,4
7,118185,4
7,121672,5
7,115202,5
7,486,5
7,5785,3
7,12698,5
7,98864,1
7,13949,5
7,126269,5
7,43245,4
7,46551,3
7,64997,4
7,83080,5
7,66633,5
7,37303,4
7,75523,5
392,12834,5
392,5785,5
392,665,5
392,27164,4
392,111726,5
392,52194,5
84,124579,4
84,35289,5
84,12834,5
84,115202,5
84,121672,5
84,110622,5
84,33165,4
84,77184,5
84,57534,5
84,10044,5
84,126269,5
84,127590,5
84,121638,4
84,74170,5
84,98864,1
7288,119574,5
84,130854,5
7288,124139,5
7288,89757,5
7288,48918,5
7288,112712,5
7288,119325,5
7288,36454,5
7288,27071,4
7288,53108,4
7288,65202,5
7288,18831,5
3354,58787,4
3354,122833,5
3354,55358,4
3354,8139,5
3354,85592,5
3354,130918,5
3354,7499,5
4505,84285,5
4505,17093,4
4505,124457,5
4505,76524,5
4505,124139,5
916,27560,5
916,9213,5
916,66783,2
916,128760,5
916,16451,5
916,30296,5
916,133397,5
916,95067,5
916,50172,5
916,15516,5
916,109107,5
916,17093,4
3246,123648,5
3246,86112,5
3246,33165,4
3246,118270,5
3246,29846,5
3246,91705,5
3246,120896,5
3246,73195,4
3246,121638,5
3246,56733,5
3246,78646,5
3246,15434,5
3246,61629,5
3246,39495,5
3246,23824,5
77,53808,5
77,58958,2
77,84285,5
77,8699,5
77,12698,4
9224,75337,5
9224,44259,5
3558,120202,5
1394,9130,4
3558,100770,5
3558,132186,5
3558,29063,4
3558,132241,5
3558,40849,5
3558,92214,5
1394,53789,5
77,486,1
6856,58787,5
1394,50771,5
1394,52645,5
6856,47197,5
6856,78646,4
1394,113724,5
6856,109130,5
1394,8576,5
6856,68221,5
2388,18906,5
2388,33165,4
2388,29406,5
2388,128090,5
2388,100980,5
2388,16451,5
2388,34818,5
2388,76524,5
2388,51538,5
2388,62807,5
2388,11881,5
2388,86742,5
4627,43241,5
4627,29384,5
4627,53708,5
4627,23598,5
4627,56789,5
4627,110106,5
4627,116772,5
4627,64478,5
4627,122473,5
4627,17093,5
4627,106134,5
4627,15120,5
4627,84816,5
4627,89802,3
4569,80445,5
4569,84830,5
4569,118704,4
4569,64807,5
4569,90422,5
4569,111726,5
4569,132186,4
4569,32333,5
4569,81669,5
3557,120202,5
3557,100770,5
3557,132186,5
3557,29063,4
3557,34988,5
3557,132241,5
3557,40849,5
3557,92214,5
6976,63996,5
6976,95067,5
6976,52645,5
6976,27071,5
3556,120202,5
3556,100770,5
3556,132186,5
3556,29063,4
3556,132241,5
3556,40849,5
3556,92214,5
3722,40849,5
3722,17093,4
3722,34818,5
3722,32879,5
3722,76563,5
3722,79600,5
5534,107128,5
5534,91122,5
5534,120005,5
5534,84071,5
5534,133397,3
5534,49022,5
5534,63996,5
5534,1412,5
5534,33408,4
5534,129060,4
5534,116679,5
5534,87960,5
5534,81627,5
5534,9683,5
5534,42309,5
5534,30296,5
5534,70567,5
3571,42003,5
3571,120202,5
3571,120005,4
3571,100770,5
3571,132186,5
3571,29063,4
3571,132241,5
3571,40849,5
3571,92214,5
6078,27071,5
6078,31488,5
6636,84285,5
6636,65023,5
6636,79600,5
6636,54584,5
6636,30158,5
6636,50172,5
6636,92214,5
6636,42309,5
5010,69925,5
5010,6806,5
5010,120202,5
5010,90422,5
5010,62807,5
5010,72597,5
5010,70567,5
2132,31988,4
2132,118185,5
2132,47197,4
2132,94440,5
2132,18236,5
2132,90422,5
2132,36454,5
5114,20726,3
5114,122833,5
5114,53708,5
5114,8156,5
5114,75337,4
5114,99744,4
3555,42003,5
3555,120005,3
3555,120202,5
3555,100770,5
3555,132186,5
3555,29063,4
3555,132241,5
3555,40849,5
3555,84156,5
3555,92214,5
3555,17093,4
1812,8139,5
1812,80462,5
1812,34818,5
1812,35291,5
1812,99744,4
10156,127376,5
10156,21382,5
10156,100391,5
3554,194,5
3554,42003,5
3554,40849,5
3554,120202,5
3554,23598,5
3554,66783,3
3554,100770,5
3554,132186,5
3554,133397,4
3554,29063,4
3554,132241,5
3554,48918,5
3554,84156,5
3554,92214,5
3554,34988,4
9321,54096,5
9321,131801,5
5706,39586,5
5706,84103,5
5706,79319,5
5706,114263,5
5706,100980,5
5706,60765,3
5706,23824,5
5706,80445,5
5706,110281,5
5706,43651,5
5706,31488,5
5706,95187,5
5706,25707,5
4480,27337,5
5706,51895,5
4480,38596,5
4480,100310,5
5706,32423,5
4480,115159,5
4480,125568,5
4480,28674,5
4480,34076,5
4480,108161,5
4480,59346,5
4480,30727,5
4480,37140,5
3743,87853,5
3743,77184,4
3743,48465,2
3743,51895,4
3743,47192,4
3743,105955,5
3743,114346,5
3743,70562,3
3743,12698,5
3743,78185,5
3743,98864,1
3743,30885,5
3743,64997,5
3743,78676,5
4519,20726,4
4519,132520,5
4519,61787,3
8037,69925,5
8037,17093,5
8037,68494,5
8037,70567,5
8037,8953,4
8037,34988,5
8037,36454,5
3754,65023,5
5143,70562,5
7146,13698,5
7146,14764,5
4743,63996,5
9022,92484,1
9022,13698,5
9022,99092,5
9022,18620,5
1322,89418,5
1322,54914,5
1322,29063,4
1322,40849,4
1322,79136,5
1286,64478,5
1286,55358,5
1286,3750,5
1431,34818,5
4131,54950,5
8668,90719,5
8668,9537,5
8668,2750,5
4506,94440,5
1605,109107,5
9232,7583,5
2025,105750,2
1919,85213,5
1919,55358,5
1919,2090,5
1919,3443,4
1919,122438,5
1919,109333,5
1919,113186,3
6511,1349,5
7571,76524,5
8143,128090,5
8143,122482,5
9654,66066,5
3718,84301,5
764,20231,5
764,7499,5
764,16232,5
1879,17239,4
1879,8953,4
6195,63996,4
6195,84285,5
6195,16451,5
7795,8573,5
7795,92625,5
7795,100310,5
545,928,4
545,13012,5
545,42570,4
10032,11518,5
9653,66066,5
1321,89418,5
1321,40849,4
1321,29063,4
1321,79136,5
5952,75181,4
5952,7583,5
762,20231,5
762,7499,5
762,38596,4
762,120202,5
762,16232,5
1017,102046,2
1017,133142,5
1017,99939,5
1017,113724,5
3820,122473,3
3820,51538,5
5470,62701,5
2124,39655,5
9394,2750,5
1608,7257,4
1608,27337,3
1608,128090,5
1608,124411,5
9658,66066,5
3620,55565,4
7800,8573,5
7800,92625,5
7800,100310,5
1262,73150,5
276,27033,4
276,7722,5
276,5798,3
276,534,2
276,16612,5
276,12555,5
276,2604,4
276,11722,4
276,10890,4
276,10104,4
276,4901,4
642,2011,5
642,12555,5
642,534,3
642,56789,5
642,43241,4
642,113186,5
642,10104,4
2890,60591,4
7898,64374,5
7898,120896,5
8768,130854,5
785,89418,5
785,34818,5
785,79136,5
574,27033,5
574,7722,5
574,2011,5
574,12555,4
574,534,3
574,133397,3
574,10104,4
9655,66066,5
2123,6940,5
2393,84301,3
2393,7499,5
3721,51088,1
3721,20726,5
3721,107128,5
3721,8139,5
3721,113186,4
5671,7583,5
5671,49022,5
9388,2750,5
9257,53270,5
9257,104154,5
7753,90422,5
7753,73150,5
4580,92880,5
3110,35691,5
3110,64807,5
3110,54914,5
3110,9537,5
3110,43245,5
3110,11881,5
10030,11518,5
7458,116772,5
1148,6106,5
10034,11518,5
8144,122482,5
9252,53270,5
3860,60112,5
3860,37140,5
2294,77039,5
2294,118840,5
6770,65341,5
352,27033,5
352,7722,5
352,2011,5
352,16612,5
352,3415,5
352,12555,5
352,11722,4
352,6106,5
352,133397,2
352,113186,5
352,7773,5
352,88524,5
643,17239,4
643,27033,4
643,2011,3
643,534,3
643,99744,3
643,16232,5
643,10104,4
1528,38467,5
1528,88524,5
3359,65023,5
3359,79496,3
3359,70567,5
3359,33408,5
3359,76563,4
4563,49856,1
4563,56147,5
4563,43515,4
4563,123995,5
4563,60612,5
1228,56289,5
10033,11518,5
10260,48540,5
10260,71298,5
10260,126801,5
10260,124845,4
9638,48036,5
9638,6345,5
9638,23971,5
9638,3194,4
9638,78207,5
9638,72649,5
9638,65736,5
9638,5833,5
9638,18620,5
9638,19931,5
9638,82888,5
4549,108401,5
4549,65630,5
4549,9855,5
4549,61755,5
4549,53916,5
4549,122833,5
9633,47311,5
9633,65154,5
9633,71677,5
9633,82888,5
9633,81028,5
9493,47311,5
9493,71677,5
9493,65154,1
9493,81028,5
9493,209,5
9493,48036,5
9374,69148,5
7538,12566,4
7538,8156,5
7538,121404,5
7538,58903,5
7538,27429,5
7538,19230,5
7538,37143,5
7538,69148,5
7538,56545,5
8606,84830,5
8606,98763,5
596,3416,5
596,4901,5
596,103974,5
596,28223,5
596,108161,5
596,127659,5
596,73007,5
596,13012,5
2747,13012,5
2747,101009,5
2747,10758,5
5590,63294,5
5590,73878,5
5017,118806,5
5017,27207,5
5017,33591,3
5017,26726,5
7585,108161,5
7585,3823,5
7585,42570,5
5439,42570,5
5439,108161,5
5304,108238,2
5304,13629,5
6390,11233,3
3918,108161,5
3918,4870,4
3918,25208,5
7738,14245,5
7738,13698,5
7738,26425,5
7738,13629,5
7738,1135,5
7738,96277,5
8543,48036,5
8543,63294,5
8543,82888,5
8543,44320,5
10142,85664,5
5016,118806,5
5016,27207,5
5016,116208,5
2957,10758,5
3601,83480,3
3601,28674,5
633,20495,2
633,14707,5
633,52829,5
633,3956,5
3299,10758,5
5101,63294,5
5101,61755,5
5101,124621,5
5101,122542,5
723,108161,5
723,33738,5
723,4901,5
723,103974,5
723,25208,5
723,73007,5
6713,25585,5
6713,32906,5
6713,96508,5
6713,79757,5
6713,209,5
6713,45589,5
6713,19230,5
5499,49120,5
5499,96508,5
5499,35691,5
5499,79831,5
5499,65736,5
5499,122632,4
5499,56545,5
5345,108238,2
5345,13629,5
9636,1135,5
9636,64478,5
9636,48036,5
9636,82888,5
4318,108161,5
4318,4870,4
6056,27207,5
5912,31198,5
8305,30255,5
8305,84830,5
8305,119031,5
8305,62145,5
5099,211,5
5099,27207,5
5099,116208,5
5386,124621,5
5386,26726,5
4997,49120,5
4997,35691,5
4997,79831,5
4997,65736,5
4997,122632,4
4997,56545,5
5227,63294,5
5227,124621,5
9486,65638,5
9486,64478,5
9486,76866,5
9486,48036,5
7933,118185,4
7933,52829,5
7933,26425,5
7933,121404,5
7933,58903,5
7933,27429,5
7933,13420,5
7933,19230,5
7933,10737,3
7933,6016,5
7933,37143,5
7933,69148,5
5177,49120,5
5177,35691,5
5177,71298,5
5177,79831,5
5177,65736,5
5177,122632,4
7140,8156,5
7140,121404,5
7140,58903,5
7140,27429,5
7140,19230,5
7140,37143,5
7140,69148,5
7140,56545,5
5201,69148,5
7434,12566,4
7434,52829,5
7434,8156,5
7434,121404,5
7434,82277,5
7434,58903,5
7434,27429,5
7434,19230,5
7434,37143,5
7434,69148,5
7434,56545,5
7938,7492,4
7938,132961,5
7938,8654,5
7633,14245,5
7633,26425,5
7633,96277,5
7633,93019,5
8194,122473,4
8194,108161,5
8194,42570,5
8194,58234,5
525,3416,5
525,7432,5
525,4901,5
525,8586,4
525,103974,5
525,73007,5
525,79136,5
525,13420,5
525,108161,5
525,127659,5
7687,108161,5
7687,8699,5
7687,122473,4
7687,42570,5
7782,26425,5
7782,6016,5
255,7722,5
255,32423,5
255,34076,5
1325,94022,5
1325,8503,5
1325,19931,5
6936,8699,5
6936,121404,5
6936,58903,5
6936,27429,5
6936,19230,5
6936,37143,5
6936,69148,5
6936,56545,5
7051,36168,5
7051,3823,5
7051,65736,5
253,14707,5
253,3956,5
253,114622,5
253,52829,5
253,71865,5
253,486,5
5381,118806,5
5381,26726,5
7689,68621,5
263,3956,5
263,14707,5
263,114622,5
263,52829,5
263,486,5
5663,12566,3
5663,49120,5
5663,36168,5
5663,35691,5
5663,65736,5
5663,56545,5
6937,56476,5
6937,28223,5
6937,96277,5
6937,93019,5
1506,119191,5
1506,20495,5
1506,37357,5
1506,111103,5
1506,129104,5
1506,98382,5
1506,116457,5
3435,10758,5
4615,63294,5
4615,88674,5
4615,50567,5
4857,33591,5
4857,19282,5
4857,50567,5
4608,79757,5
7350,108161,5
7350,42570,5
549,8586,5
549,4901,4
549,103974,5
549,73007,5
549,54914,5
549,79136,5
549,127659,5
549,13012,5
2722,119191,5
2722,119346,5
2722,115772,5
2722,42162,5
2722,65887,5
2722,98382,5
7690,51734,5
7690,10737,4
7690,65887,5
1369,119346,4
1369,37357,5
1369,111103,5
4157,370,5
640,4901,5
640,19998,5
640,127659,5
640,103974,5
640,108161,5
640,73007,5
640,96798,5
640,13012,5
8980,48036,5
8980,44320,5
8980,81028,5
8980,18620,5
8980,11324,5
8980,76866,5
4836,56476,5
1106,28223,5
1106,25208,5
1106,123905,5
1106,73007,5
1106,96798,5
5100,56840,5
5100,88674,5
5100,90467,5
5100,26726,5
4853,33591,5
4853,67936,3
4853,50746,5
9343,98382,5
9343,19931,5
4851,60339,4
4851,118806,5
4851,35691,5
4851,33591,5
4851,124621,5
4851,89817,5
9793,48036,5
9793,57315,5
9793,18620,5
5344,5122,5
5344,12698,5
5344,55252,4
5344,121326,3
5344,6016,5
7602,53864,5
7602,116208,5
5401,49120,5
5401,35691,5
5401,71298,5
5401,79831,5
5401,65736,5
5401,122632,4
5401,56545,5
6137,39396,5
6137,107098,5
3081,10758,5
4859,63294,5
4859,56840,5
4859,88674,5
4859,26726,5
82,62145,5
82,98763,5
82,10980,5
1483,119191,5
1483,37357,5
1483,129104,5
1483,116457,5
1483,98382,5
5138,79757,5
5138,33591,4
2168,19667,5
2168,2046,5
2168,52829,5
2168,51803,5
5018,124621,5
5018,26726,5
5098,118806,5
5098,211,5
5098,27207,5
5098,116208,5
5098,37303,4
4867,125039,4
4867,108401,5
4867,71677,5
4867,32717,5
4867,124621,5
4867,53916,5
7059,100572,5
7059,131021,5
7059,59944,5
5102,63294,5
10091,1962,5
10091,79830,5
213,56147,5
213,123798,5
4117,29311,5
4117,85664,5
4117,125039,5
4117,80403,5
8430,85664,5
3399,30255,5
3399,115772,5
3399,61755,5
3399,98382,5
3399,42162,5
3399,65887,5
3399,80403,5
5022,56840,5
5022,90467,5
5022,26726,5
3936,48226,5
3936,121468,5
3936,96508,5
3936,1587,5
3936,85664,5
2918,119191,5
2918,20495,5
2918,115772,5
2918,42162,5
2918,98382,5
2918,65887,5
4849,35691,5
4849,33591,5
4849,83373,5
4849,72437,5
4849,124621,5
4849,126235,5
4849,89817,5
4849,50567,5
4849,67936,3
4849,50746,5
2078,101009,5
2078,57637,5
2078,26602,5
2078,67566,5
2078,31595,5
2078,107098,5
5055,19282,5
5055,27207,5
5055,33591,3
5055,37303,4
7584,83480,4
7584,80445,5
7584,59944,4
7584,68185,5
7584,78055,5
7584,27978,5
7584,77680,5
7584,45480,5
7584,99782,5
7584,118567,4
7584,65630,5
7584,65154,5
7584,71298,5
7584,116208,5
7584,125039,5
4353,96508,5
4353,124279,5
4353,79831,5
4353,71298,5
4353,65736,5
4353,122632,4
4353,45589,5
215,19368,3
4251,49120,5
4251,79831,5
4251,71298,5
4251,65736,5
4251,122632,4
992,121326,5
5228,63294,5
9344,98382,5
9344,19931,5
8383,132961,5
8383,8654,5
5097,63294,5
5097,73878,5
212,123798,5
212,486,5
9071,16956,1
9071,37293,5
8123,51734,5
8123,58617,5
8123,10737,4
8123,65887,5
8123,109626,5
9333,73007,5
1838,34401,5
1838,52829,5
1838,24174,5
1838,35691,5
1838,3956,5
562,8586,4
562,4901,4
562,103974,5
562,54914,5
562,79136,5
562,108161,5
562,127659,5
562,73007,5
562,96798,5
227,132520,5
227,486,5
5056,27207,5
5056,33591,3
5056,37303,4
2684,72607,5
2684,47917,5
5576,128247,5
5576,87175,5
3407,31198,5
3407,30641,5
5058,118806,5
5058,27207,5
5058,33591,4
5058,116208,5
1530,20495,5
1530,37357,5
1530,129104,5
1530,98382,5
1530,116457,5
9334,95705,5
9334,64478,5
9334,113826,5
9334,19931,5
9334,10758,5
3715,25208,5
3715,108161,5
1518,37357,5
1518,119191,5
1518,111103,5
1518,129104,5
1518,98382,5
1518,20495,5
1518,116457,5
4806,19368,5
4806,42656,5
4806,73878,5
4806,27255,5
4806,99939,5
4806,89026,5
4806,95198,5
4806,19007,5
8973,30255,5
8973,58617,5
8973,108238,5
8973,117666,5
8973,93023,5
8973,5833,5
8973,10737,4
8973,19931,5
8973,76866,5
8973,109626,5
5303,108238,2
5303,13629,5
5589,107128,1
5589,11727,5
5377,35691,5
5377,33591,5
5377,124621,5
5377,89817,5
8522,85664,5
5378,35691,5
5378,83373,5
5378,72437,5
5378,124621,5
5378,126235,5
5378,89817,5
5378,50567,5
5378,50746,5
5384,56840,5
5384,26726,5
8652,30255,5
8652,84830,5
8652,119031,5
8652,98763,5
4862,108401,5
4862,32717,5
4862,47311,5
4862,124621,5
4862,53916,5
8892,131583,2
8892,50643,5
8235,132961,5
8235,8654,5
4854,33591,5
4854,50567,5
4854,67936,3
4854,50746,5
9375,69148,5
7773,77680,3
7773,101009,5
7773,6016,5
4805,19368,5
4805,42656,5
4805,73878,5
4805,27255,5
4805,99939,5
4805,89026,5
4805,95198,5
4805,33591,3
4805,21935,5
4805,19007,5
9588,48036,5
2084,29311,5
2084,98763,5
4856,19282,5
4856,33591,5
4856,50567,5
4856,67936,3
4856,37303,4
7484,3823,5
7484,32906,4
7484,3171,5
5019,125039,5
5019,33591,3
4802,95198,5
4802,33591,3
6961,118567,3
4855,19282,5
4855,33591,5
4855,50567,5
4855,67936,3
3205,85664,5
3205,116208,5
5387,63294,5
5387,56840,5
5387,33591,3
5387,124621,5
5387,26726,5
7381,83373,5
7381,72437,5
7381,24831,5
7381,34401,5
7381,124621,5
7381,126235,5
7381,89817,5
7381,50567,5
7381,50746,5
4266,11233,4
2074,37357,5
2074,129104,5
2074,98382,5
2074,20495,5
2074,116457,5
4494,49120,5
4494,8699,5
4494,79831,5
4494,71298,5
4494,65736,5
4494,122632,4
4858,19282,5
4858,27207,5
4858,37303,4
5950,56545,5
5950,124140,5
9379,69148,5
8122,121404,5
8122,58903,5
8122,27429,5
8122,13420,5
8122,19230,5
8122,10737,3
8122,6016,5
8122,37143,5
8122,69148,5
4651,49120,5
4651,79831,5
4651,65736,5
7710,68185,5
7710,45380,5
7710,121123,5
7710,15434,5
7710,43349,5
9893,118189,5
9893,78207,5
9893,99092,5
9644,73007,5
9644,11333,5
1493,3956,5
1493,52829,5
1493,24174,5
1493,35691,5
4801,73878,5
4801,89026,5
4801,95198,5
4801,53953,4
2585,36398,5
2585,52829,5
2585,19667,5
2585,51803,5
3732,36398,5
3732,79757,1
3732,52829,5
3732,51803,5
3732,209,5
3732,93019,5
3732,19230,5
1993,119191,5
1993,37357,5
1993,20495,5
1993,65887,5
8329,22107,5
8329,6016,5
9549,118189,5
9549,52494,5
3108,92484,5
3108,30255,5
3108,115772,5
3108,61755,5
3108,42162,5
3108,65887,5
3108,98382,5
8280,48036,5
8280,108238,4
8280,98382,5
8280,7284,5
8280,93023,5
8280,109626,5
4807,42656,5
4807,73878,5
4807,27255,5
4807,99939,5
4807,89026,5
4807,95198,5
4807,33591,3
4807,21935,5
4807,19007,5
9479,95705,5
9479,2390,5
9479,64478,5
9479,113826,5
9479,24822,5
9479,19931,5
5808,50567,5
5808,103974,5
5808,37303,4
5231,19282,5
5231,33591,5
5231,50567,5
5710,31198,5
8080,116208,5
5057,27207,5
5057,33591,3
7786,116419,5
7786,78055,5
7786,56149,4
7786,68185,5
7786,71865,5
7786,39396,5
7786,124279,5
7786,83374,5
7786,66134,5
7786,45480,5
7786,37293,5
9477,7492,5
9477,2390,5
9477,24822,5
9885,48036,5
9885,1962,5
5382,63294,5
5382,37303,5
5382,56840,5
5382,33591,3
5382,26726,5
3962,31198,5
7382,56840,5
7382,33591,3
7692,26425,5
7692,23971,5
7692,65736,5
7692,27978,5
7692,103719,5
7692,56704,5
7692,36488,5
5575,52829,5
5575,79757,5
5575,209,5
5575,19230,5
6780,45380,5
6780,68185,5
6780,121123,5
6780,15434,5
6780,43349,5
9332,7492,5
4996,52829,5
4996,209,5
4996,19230,5
4547,108401,5
4547,32717,5
8408,124621,5
226,7040,5
226,29311,5
5139,107128,5
5139,79757,5
5139,33591,5
326,62145,5
326,29311,5
9495,99092,5
586,103974,5
586,3416,5
586,4901,4
586,19998,5
586,123905,5
586,127659,5
586,73007,5
586,96798,5
586,13012,5
9421,118189,5
9421,34401,5
9421,48036,5
8982,132853,5
8982,99092,5
8982,59944,5
8982,125039,5
6055,83373,5
6055,124621,5
6055,50567,5
6055,67936,3
6055,50746,5
5380,100980,5
5380,27207,5
5380,37303,4
6920,33591,5
8525,95705,5
8525,52494,5
8525,8654,5
8525,19931,5
8525,10758,5
4546,63294,5
4546,124621,5
5053,19282,5
5053,27207,5
5053,50567,5
8527,132961,5
8527,8654,5
8527,38369,5
9478,22337,5
9478,12647,5
9478,114449,5
6321,44565,5
6321,124139,5
6321,79757,5
4156,116419,5
4156,6940,5
4156,12391,5
4156,24831,5
8927,95705,5
8927,24822,5
8927,2390,5
8927,8654,5
8927,19931,5
8927,10758,5
8867,96277,5
8867,121326,5
7586,23971,5
7586,65736,5
7586,103719,5
7586,56704,5
7586,36488,5
5341,5122,5
5341,121326,3
6185,68185,5
6185,121123,5
6185,15434,5
6185,43349,5
9373,69148,5
9205,37293,5
6561,36168,5
6561,3823,5
6561,63996,5
6561,65736,5
2748,31198,5
2748,113724,5
2748,20495,5
2748,30641,5
7214,49120,5
7214,36168,5
7214,134293,5
7214,120330,5
7214,23971,5
7214,36488,5
8255,30255,5
8255,119031,5
8255,10980,5
8255,62145,5
1735,78055,5
1735,131221,5
1735,105804,5
1735,116208,5
4852,118806,5
4852,33591,5
4852,67936,3
8213,30255,5
8213,84830,5
8213,98763,5
8213,62145,5
6476,33591,5
6476,67936,3
1901,54742,5
1901,98763,5
1901,107098,5
4556,22599,3
4556,83480,3
4556,30255,5
4556,66336,5
4556,28674,5
4556,103719,5
5021,63294,5
5021,56840,5
5021,33591,3
5021,124621,5
5021,26726,5
8608,30255,5
8608,84830,5
8608,44581,5
8608,98763,5
8608,62145,5
4545,63294,5
4545,33591,3
8986,52494,5
8986,76866,5
2721,33591,5
2721,83353,5
2721,12647,5
2721,65154,5
2721,47311,5
2721,20495,5
10312,48540,5
8214,30255,5
8214,84830,5
8214,119031,5
8214,62145,5
455,8586,5
5906,114622,5
5906,117666,5
5906,53864,5
5906,51734,5
5906,121048,5
5906,98382,5
5906,93023,5
455,30038,5
455,127660,5
1950,80403,5
1950,63996,5
4771,56476,5
4771,14751,5
4771,209,5
4771,101055,5
7787,108238,3
7787,51734,5
7787,77680,5
7787,7284,5
7787,93023,5
7787,10737,4
7787,65887,5
7787,43349,5
7787,109626,5
689,4901,4
689,19998,5
689,25208,5
689,103974,5
689,108161,5
689,127659,5
689,73007,5
4916,33591,4
4916,12698,5
4899,33591,5
4899,19282,5
4899,27207,5
4899,50567,5
4899,37303,4
8333,14751,5
8333,124621,5
1540,1737,5
1540,6807,4
1540,665,5
1540,51803,5
1540,19282,5
1540,3658,4
1540,79757,5
1540,20495,1
1540,52829,5
1540,42570,5
8926,132961,5
8926,75570,5
8926,2390,5
8926,38369,5
8926,8654,5
2895,31198,5
2895,113724,5
2895,20495,5
2895,30641,5
5935,119346,1
5935,74035,5
5935,7284,5
5935,109626,5
